year_month,survey_organization,approve_percent,disapprove_percent
2009-10,Generated Data,51.7,43.3
2009-10,Generated Data,51.4,40.6
2009-10,Generated Data,63.6,33.4
2009-10,Generated Data,52.9,44.1
2009-10,Generated Data,58.1,33.9
2009-10,Generated Data,45.4,47.6
2009-10,Generated Data,47.8,48.2
2009-10,Generated Data,53.8,31.7
2009-10,Generated Data,43.8,41.7
2009-10,Generated Data,48,51
2009-10,Generated Data,55.3,44.7
2009-10,Generated Data,60,38.5
2009-10,Generated Data,61.1,31.9
2009-10,Generated Data,46,54
2009-10,Generated Data,42.2,57.8
2009-10,Generated Data,58,40.5
2009-10,Generated Data,47,46
2009-10,Generated Data,45.5,45.5
2009-10,Generated Data,39.1,60.9
2009-10,Generated Data,55.9,42.6
2009-10,Generated Data,52.9,45.6
2009-10,Generated Data,57.5,41
2009-10,Generated Data,63,32
2009-10,Generated Data,47.1,45.9
2009-10,Generated Data,42.5,50.5
2009-10,Generated Data,38.6,54.4
2009-10,Generated Data,62.8,30.2
2009-10,Generated Data,51.6,41.4
2009-10,CNN,54.5,44
2009-10,Generated Data,47.7,45.3
2009-10,Generated Data,47.9,44.1
2009-10,Generated Data,57,41.5
2009-10,Generated Data,41.6,50.4
2009-10,Generated Data,46.7,46.3
2009-10,Generated Data,55.6,41.4
2009-10,Pew,48,37.5
2009-10,Generated Data,49.1,49.9
2009-10,Generated Data,52.8,46.2
2009-10,Generated Data,57.6,35.4
2009-10,Generated Data,43.9,49.1
2009-10,Generated Data,55.4,41.6
2009-10,Generated Data,48.1,51.9
2009-10,Generated Data,52.5,46
2009-10,Generated Data,59.8,35.2
2009-10,AP-GFK/RWJF/Stanford,53,46
2009-10,Generated Data,41.3,57.7
2009-10,Generated Data,58.7,39.8
2009-10,Generated Data,49.6,38.9
2009-10,Generated Data,51.3,47.7
2009-10,Generated Data,53.7,44.8
2009-10,Generated Data,52.3,38.7
2009-10,Generated Data,50.5,49.5
2009-10,Generated Data,62.6,30.4
2009-10,Generated Data,51.2,41.8
2009-10,Generated Data,50.3,48.7
2009-10,Generated Data,55.2,30.3
2009-10,Generated Data,46.8,45.2
2009-10,Generated Data,44.8,40.7
2009-10,Generated Data,49.5,41.5
2009-10,Generated Data,52.9,43.1
2009-10,Generated Data,40.4,45.1
2009-10,Rasmussen,48,51
2009-10,Generated Data,51,44
2009-10,Generated Data,46.9,41.6
2009-10,Generated Data,49.9,43.1
2009-10,Generated Data,43.5,48.5
2009-10,Generated Data,50.4,42.6
2009-10,Generated Data,46.5,45.5
2009-10,Generated Data,53.3,35.2
2009-10,Generated Data,51.9,46.6
2009-10,Generated Data,52,47
2009-10,Generated Data,48.8,44.2
2009-10,Generated Data,46.4,46.6
2009-10,Generated Data,40,60
2009-10,Generated Data,44.2,55.8
2009-10,Generated Data,56.6,41.9
2009-10,Generated Data,50.5,42.5
2009-10,Generated Data,55.4,41.6
2009-10,Generated Data,51.4,41.6
2009-10,Generated Data,48.3,47.7
2009-10,Generated Data,46.4,49.6
2009-10,Generated Data,52.4,40.6
2009-10,Generated Data,48.7,44.3
2009-10,Generated Data,49,39.5
2009-10,Generated Data,41.6,57.4
2009-10,Generated Data,52,41
2009-10,Generated Data,64.3,31.7
2009-10,Generated Data,54.8,38.2
2009-10,Generated Data,51.8,46.7
2009-10,Generated Data,46.2,53.8
2009-10,Generated Data,58.7,29.8
2009-10,Generated Data,38.7,60.3
2009-10,Generated Data,41.9,58.1
2009-10,Generated Data,55.7,36.3
2009-10,Generated Data,47.9,51.1
2009-10,Generated Data,61,38
2009-10,Generated Data,53.6,31.9
2009-10,Generated Data,51,42
2009-10,Generated Data,51.9,43.1
2009-10,Generated Data,50.1,48.9
2009-10,Generated Data,57.1,39.9
2009-10,Generated Data,46.6,44.4
2009-10,Generated Data,51.1,39.9
2009-10,Generated Data,51.5,43.5
2009-10,Generated Data,52.9,40.1
2009-10,Generated Data,53.4,39.6
2009-10,Generated Data,50.9,34.6
2009-10,Generated Data,45.7,45.3
2009-10,Generated Data,48.9,39.6
2009-10,Generated Data,46.3,45.7
2009-10,Generated Data,48.7,50.3
2009-10,Generated Data,63.4,35.6
2009-10,Generated Data,47.3,51.2
2009-10,Generated Data,42.8,42.7
2009-10,Generated Data,47.9,45.1
2009-10,Generated Data,46.5,39
2009-10,Generated Data,56,39
2009-10,Generated Data,50.5,48
2009-10,Generated Data,66.1,32.4
2009-10,Generated Data,49.5,49.5
2009-10,Generated Data,45.6,51.4
2009-10,Generated Data,40.1,51.9
2009-10,Generated Data,50.8,34.7
2009-10,Generated Data,61.9,36.6
2009-10,Generated Data,50.9,48.1
2009-10,Generated Data,49.1,50.9
2009-10,Generated Data,40,53
2009-10,Generated Data,42.8,57.2
2009-10,Generated Data,52.2,46.8
2009-10,Generated Data,45.9,46.1
2009-10,Generated Data,63.2,31.8
2009-10,Generated Data,44.5,55.5
2009-10,Generated Data,59.2,29.3
2009-10,Generated Data,52.4,33.1
2009-10,Generated Data,44.1,47.9
2009-10,Generated Data,39.7,60.3
2009-10,Generated Data,51.1,39.9
2009-10,Generated Data,58.7,34.3
2009-10,Generated Data,53.7,34.8
2009-10,Generated Data,56.4,42.1
2009-10,Generated Data,45,51
2009-10,Generated Data,52.8,45.7
2009-10,Generated Data,54.2,36.8
2009-10,Generated Data,64.2,34.3
2009-10,Generated Data,59,33
2009-10,Generated Data,55.2,43.8
2009-10,Generated Data,50.6,42.4
2009-10,Generated Data,52,45
2009-10,Generated Data,61.4,35.6
2009-10,Generated Data,47.5,51.5
2009-10,Generated Data,41.7,51.3
2009-10,Generated Data,45.1,50.9
2009-10,Generated Data,45.6,46.4
2009-10,Generated Data,54.9,36.1
2009-10,Generated Data,53.5,46.5
2009-10,USA Today/Gallup,50,46
2009-10,Generated Data,45.3,46.7
2009-10,Generated Data,52.2,43.8
2009-10,Generated Data,46.2,52.8
2009-10,Generated Data,52.7,40.3
2009-10,Generated Data,60.1,36.9
2009-10,Generated Data,54,31.5
2009-10,Generated Data,51.8,47.2
2009-10,Generated Data,63.9,34.6
2009-10,Generated Data,52.2,40.8
2009-10,Generated Data,50,43
2009-10,Generated Data,44.3,48.7
2009-10,Generated Data,47.8,51.2
2009-10,Generated Data,44.3,48.7
2009-10,Generated Data,55.4,44.6
2009-10,Generated Data,44.4,54.6
2009-10,Generated Data,50.2,35.3
2009-10,Generated Data,60.6,37.9
2009-10,Generated Data,49.4,36.1
2009-10,Generated Data,46.2,39.3
2009-10,Generated Data,48.9,49.6
2009-10,Generated Data,42.3,48.7
2009-10,Generated Data,50,43
2009-10,Generated Data,44.5,47.5
2009-10,Generated Data,62.2,34.8
2009-10,Generated Data,47.7,45.3
2009-10,Generated Data,54,34.5
2009-10,Generated Data,47.1,48.9
2009-10,Generated Data,60.4,36.6
2009-10,Generated Data,47,49
2009-10,Generated Data,53.1,46.9
2009-10,Generated Data,50.2,42.8
2009-10,Generated Data,42.8,57.2
2009-10,Generated Data,44.8,46.2
2009-10,Generated Data,51.5,41.5
2009-10,Generated Data,51.3,40.7
2009-10,Generated Data,47.6,40.9
2009-10,Generated Data,60.1,34.9
2009-10,Generated Data,39,53
2009-10,Generated Data,47.8,51.2
2009-10,Generated Data,47.8,40.7
2009-10,Generated Data,65.6,32.9
2009-10,NBC/WSJ,51,42
2009-10,Generated Data,43.7,47.3
2009-10,Generated Data,51.9,39.1
2009-10,Generated Data,66.7,31.8
2009-10,Generated Data,49.5,49
2009-10,Generated Data,53.7,44.8
2009-10,Generated Data,51.9,43.1
2009-10,Marist College,49,44
2009-10,Generated Data,53,47
2009-10,Generated Data,49,50
2009-10,Generated Data,49.8,43.2
2009-10,Generated Data,51.9,47.1
2009-10,Generated Data,60.5,34.5
2009-10,Generated Data,39.4,53.6
2009-10,Generated Data,54.7,44.3
2009-10,Generated Data,40.3,55.7
2009-10,Generated Data,43.2,56.8
2009-10,Generated Data,52.1,46.9
2009-10,Generated Data,61.3,37.2
2009-10,Generated Data,46.4,52.1
2009-10,Generated Data,57.5,35.5
2009-10,Generated Data,49.6,43.4
2009-10,Generated Data,49.2,36.3
2009-10,Generated Data,48.2,44.8
2009-10,Generated Data,45.8,47.2
2009-10,Generated Data,49.3,42.7
2009-10,Generated Data,47.4,38.1
2009-10,Generated Data,49.5,43.5
2009-10,Generated Data,53.4,45.1
2009-10,Generated Data,56,42.5
2009-10,Generated Data,48.7,46.3
2009-10,Generated Data,59,34
2009-10,Generated Data,47.9,40.6
2009-10,Generated Data,53.7,43.3
2009-10,Generated Data,39.3,60.7
2009-10,Generated Data,51.6,48.4
2009-10,Generated Data,50.2,42.8
2009-10,Generated Data,58.2,40.8
2009-10,Generated Data,48.5,50.5
2009-10,Generated Data,39,61
2009-10,Generated Data,59,38
2009-10,Generated Data,52.5,36
2009-10,Generated Data,41.6,57.4
2009-10,Generated Data,40.8,58.2
2009-10,Generated Data,52.4,42.6
2009-10,Generated Data,55.9,41.1
2009-10,Generated Data,52,46.5
2009-10,Generated Data,57.1,41.9
2009-10,Generated Data,48.3,44.7
2009-10,Generated Data,61.9,34.1
2009-10,Generated Data,57.9,41.1
2009-10,Generated Data,57.3,33.7
2009-10,Generated Data,49.2,43.8
2009-10,Generated Data,49.7,43.3
2009-10,Generated Data,50.1,45.9
2009-10,Generated Data,40.7,50.3
2009-10,Generated Data,53.6,44.9
2009-10,Generated Data,47.9,45.1
2009-10,Generated Data,45.6,50.4
2009-10,Generated Data,52.8,45.7
2009-10,Generated Data,47.8,51.2
2009-10,Generated Data,49.6,38.9
2009-10,Generated Data,49.8,41.2
2009-10,Generated Data,54.7,36.3
2009-10,Generated Data,51.1,45.9
2009-10,Generated Data,38.5,61.5
2009-10,Generated Data,52.2,39.8
2009-10,Generated Data,56.7,36.3
2009-10,Generated Data,48.5,44.5
2009-10,Generated Data,58.2,32.8
2009-10,Generated Data,46.9,46.1
2009-10,Generated Data,46.2,45.8
2009-10,Generated Data,57.3,37.7
2009-10,Generated Data,46.9,53.1
2009-10,Generated Data,52.4,39.6
2009-10,Generated Data,49,47
2009-10,Generated Data,46.1,52.9
2009-10,Generated Data,58.7,39.8
2009-10,Generated Data,54.5,34
2009-10,Generated Data,48.9,44.1
2009-10,Generated Data,45.9,54.1
2009-10,Generated Data,45,54
2009-10,Generated Data,54.5,42.5
2009-10,Generated Data,54.3,44.2
2009-10,Generated Data,48.9,47.1
2009-10,Generated Data,64.8,33.7
2009-10,Generated Data,51.1,41.9
2009-10,Generated Data,48.8,44.2
2009-10,Generated Data,44.5,54.5
2009-10,Generated Data,48.6,50.4
2009-10,Generated Data,39.9,59.1
2009-10,Generated Data,46.6,48.4
2009-10,Generated Data,43.6,41.9
2009-10,Generated Data,42.9,42.6
2009-10,Generated Data,48.2,43.8
2009-10,Generated Data,44.6,51.4
2009-10,Generated Data,42.9,50.1
2009-10,Generated Data,47.6,44.4
2009-10,Generated Data,53,43
2009-10,Generated Data,50.4,38.1
2009-10,Generated Data,55.1,43.9
2009-10,Generated Data,65.8,31.2
2009-10,Generated Data,43.8,49.2
2009-10,Generated Data,45.8,46.2
2009-10,Generated Data,53.2,45.3
2009-10,Generated Data,54.1,44.4
2009-10,Generated Data,48.5,43.5
2009-10,Generated Data,56.8,34.2
2009-10,Generated Data,50,41
2009-10,Generated Data,47,45
2009-10,Generated Data,49.8,50.2
2009-10,Generated Data,55.2,36.8
2009-10,Generated Data,47.8,50.7
2009-10,Generated Data,47.7,51.3
2009-10,Generated Data,50,48.5
2009-10,Generated Data,61.6,36.9
2009-10,Generated Data,55.8,37.2
2009-10,Generated Data,58.7,38.3
2009-10,Generated Data,56.7,42.3
2009-10,Generated Data,50.4,42.6
2009-10,Generated Data,42.1,50.9
2009-10,Generated Data,48.8,49.7
2009-10,Generated Data,40.9,59.1
2009-10,Generated Data,47.7,40.8
2009-10,Generated Data,51.3,41.7
2009-10,Generated Data,51.7,41.3
2009-10,Generated Data,43.3,56.7
2009-10,Generated Data,54.7,37.3
2009-10,Generated Data,41.4,58.6
2009-10,Generated Data,44.1,51.9
2009-10,Generated Data,51.4,47.6
2009-10,Generated Data,62.9,35.6
2009-10,Generated Data,41.9,43.6
2009-10,Generated Data,58,40.5
2009-10,Generated Data,51.1,43.9
2009-10,Generated Data,41.7,50.3
2009-10,Generated Data,52.6,35.9
2009-10,Generated Data,46.2,46.8
2009-10,Generated Data,51,41
2009-10,Generated Data,60,38.5
2009-10,Generated Data,47.2,45.8
2009-10,Generated Data,53.1,45.9
2009-10,Generated Data,44.8,48.2
2009-10,Generated Data,52.4,40.6
2009-10,Generated Data,48.7,43.3
2009-10,Generated Data,48.3,44.7
2009-10,Generated Data,48.9,47.1
2009-10,Generated Data,48.8,44.2
2009-10,Generated Data,56.2,35.8
2009-10,Generated Data,55.3,37.7
2009-10,Generated Data,45.8,47.2
2009-10,Generated Data,40.2,59.8
2009-10,Generated Data,55.5,41.5
2009-10,Generated Data,46.1,46.9
2009-10,Generated Data,56,35
2009-10,Generated Data,54.3,40.7
2009-10,Generated Data,45.9,53.1
2009-10,Generated Data,45.1,46.9
2009-10,Generated Data,56,42.5
2009-10,Generated Data,55.2,43.8
2009-10,Generated Data,44.4,46.6
2009-10,Generated Data,49.2,43.8
2009-10,Generated Data,43,50
2009-10,Generated Data,43.8,49.2
2009-10,Generated Data,53.6,37.4
2009-10,Generated Data,55.8,42.7
2009-10,Generated Data,59.7,39.3
2009-10,Generated Data,60,40
2009-10,PPP (D),48.5,43.5
2009-10,Generated Data,47.1,44.9
2009-10,Generated Data,55.6,39.4
2009-10,Generated Data,42.7,57.3
2009-10,Generated Data,46.3,53.7
2009-10,Generated Data,44.3,54.7
2009-10,Harris (Internet),42.5,57.5
2009-10,Generated Data,59.7,37.3
2009-10,Generated Data,48.4,46.6
2009-10,Generated Data,52,43
2009-10,Generated Data,47.5,52.5
2009-10,Generated Data,55,43.5
2009-10,Generated Data,47.2,44.8
2009-10,Generated Data,55.9,42.6
2009-10,Generated Data,48.9,43.1
2009-10,Generated Data,47.4,45.6
2009-10,Generated Data,41.3,50.7
2009-10,Generated Data,53.4,38.6
2009-10,Generated Data,52.4,40.6
2009-10,Generated Data,52.5,42.5
2009-10,Generated Data,54.9,38.1
2009-10,Generated Data,51.4,40.6
2009-10,Generated Data,55.1,41.9
2009-10,Generated Data,47.4,51.6
2009-10,Generated Data,47.4,48.6
2009-10,Generated Data,60.2,32.8
2009-10,Generated Data,50.7,42.3
2009-10,Generated Data,54.6,45.4
2009-10,Generated Data,56.5,42.5
2009-10,Generated Data,52.1,42.9
2009-10,Generated Data,39.3,52.7
2009-10,Generated Data,54.2,44.3
2009-10,Generated Data,51.4,47.6
2009-10,Generated Data,53.5,39.5
2009-10,Generated Data,56.6,38.4
2009-10,Generated Data,57.3,41.2
2009-10,Generated Data,58.5,40
2009-10,Generated Data,35.2,64.8
2009-10,Generated Data,47.5,45.5
2009-10,Generated Data,49.3,47.7
2009-10,Generated Data,47.7,45.3
2009-10,Generated Data,46.6,53.4
2009-10,Generated Data,54.3,41.7
2009-10,Generated Data,52.7,40.3
2009-10,Generated Data,58.5,40
2009-10,Generated Data,64.2,28.8
2009-10,Generated Data,59.7,35.3
2009-10,Generated Data,52.5,44.5
2009-10,Generated Data,49.2,43.8
2009-10,Generated Data,48.3,51.7
2009-10,Generated Data,48.1,43.9
2009-10,Generated Data,51.9,41.1
2009-10,Generated Data,38.3,47.2
2009-10,Gallup,53,40
2009-10,Generated Data,54.8,38.2
2009-10,Generated Data,56.7,41.8
2009-10,Generated Data,58,30.5
2009-10,Generated Data,55,41
2009-10,Generated Data,61.5,27
2009-10,Generated Data,49.5,50.5
2009-10,Generated Data,48.3,43.7
2009-10,Generated Data,46.9,51.6
2009-10,Generated Data,50.5,40.5
2009-10,Generated Data,54.7,37.3
2009-10,Generated Data,54.7,44.3
2009-10,Generated Data,52.6,47.4
2009-10,Generated Data,55.1,43.9
2009-10,Generated Data,31.6,68.4
2009-10,Generated Data,56.5,35.5
2009-10,Generated Data,62.2,33.8
2009-10,Generated Data,58.8,40.2
2009-10,Generated Data,57.8,33.2
2009-10,Generated Data,40.6,44.9
2009-10,Generated Data,58.2,36.8
2009-10,Generated Data,54.5,45.5
2009-10,Generated Data,48.5,43.5
2009-10,Generated Data,44.7,54.3
2009-10,Generated Data,41.1,50.9
2009-10,Generated Data,50.6,44.4
2009-10,Generated Data,64.9,28.1
2009-10,Generated Data,47.1,45.9
2009-10,Generated Data,53.5,39.5
2009-10,Generated Data,56.1,35.9
2009-10,Generated Data,58.6,39.9
2009-10,Generated Data,54.3,44.2
2009-10,Generated Data,46.9,49.1
2009-10,Generated Data,54.3,40.7
2009-10,Generated Data,53.6,39.4
2009-10,Generated Data,49.3,42.7
2009-10,Generated Data,41.2,50.8
2009-10,Generated Data,48,52
2009-10,Generated Data,44.5,46.5
2009-10,Generated Data,65.4,31.6
2009-10,Generated Data,58.6,40.4
2009-10,Generated Data,53,40
2009-10,Generated Data,58,39
2009-10,Generated Data,41.6,58.4
2009-10,Generated Data,41,55
2009-10,Generated Data,55.8,32.7
2009-10,Generated Data,48.7,50.3
2009-10,Generated Data,48,45
2009-10,Generated Data,46.9,53.1
2009-10,Generated Data,41.1,58.9
2009-10,Generated Data,47.5,52.5
2009-10,Generated Data,53.3,37.7
2009-10,Generated Data,48.6,47.4
2009-10,Generated Data,58.9,39.6
2009-10,Generated Data,33.4,66.6
2009-10,Generated Data,55.7,39.3
2009-10,Generated Data,49.5,41.5
2009-10,Generated Data,53.1,32.4
2009-10,Generated Data,60.4,36.6
2009-10,Generated Data,45.2,54.8
2009-10,Generated Data,51.8,40.2
2009-10,Generated Data,54.3,38.7
2009-10,Generated Data,51.8,41.2
2009-10,Generated Data,51.9,48.1
2009-10,Generated Data,43.7,55.3
2009-10,Generated Data,57,31.5
2009-10,Generated Data,47.9,44.1
2009-10,Generated Data,54.9,42.1
2009-10,Generated Data,48.6,43.4
2009-10,Generated Data,50.2,48.8
2009-10,Generated Data,47.9,40.6
2009-10,FOX,49,43
2009-10,Generated Data,49.7,35.8
2009-10,Generated Data,46.3,45.7
2009-10,Generated Data,52.5,40.5
2009-10,Generated Data,47,53
2009-10,Generated Data,58.3,30.2
2009-10,Generated Data,49.1,43.9
2009-10,Generated Data,45.6,47.4
2009-10,Generated Data,58.2,33.8
2009-10,Generated Data,56.3,36.7
2009-10,Generated Data,51.6,40.4
2009-10,CBS News,54,34.5
2009-10,Generated Data,45.2,46.8
2009-10,Generated Data,53.5,45.5
2009-10,Generated Data,52.9,39.1
2009-10,Generated Data,47.6,51.4
2009-10,Generated Data,47.1,51.4
2009-10,Generated Data,45.9,42.6
2009-10,Generated Data,55.5,41.5
2009-10,Generated Data,62.9,35.6
2009-10,Generated Data,46.5,46.5
2009-10,Generated Data,57.4,39.6
2009-10,Generated Data,49.7,50.3
2009-10,Generated Data,56,37
2009-10,Generated Data,55.3,37.7
2009-10,Generated Data,44.3,41.2
2009-10,Generated Data,48.3,40.2
2009-10,Generated Data,49.9,46.1
2009-10,Generated Data,52.7,43.3
2009-10,Generated Data,48.4,44.6
2009-10,Generated Data,59.4,35.6
2009-10,Generated Data,53.6,44.9
2009-10,Generated Data,45.2,45.8
2009-10,Generated Data,46.4,53.6
2009-10,Generated Data,54.6,44.4
2009-10,Generated Data,55.4,37.6
2009-10,Generated Data,51.4,37.1
2009-10,Generated Data,58.4,40.6
2009-10,Generated Data,53.1,45.9
2009-10,Generated Data,49.8,43.2
2009-10,Generated Data,40.9,59.1
2009-10,YouGov/Economist,50,43
2009-10,Generated Data,61.6,37.4
2009-10,Generated Data,45,51
2009-10,Generated Data,48.5,44.5
2009-10,Generated Data,55.3,36.7
2009-10,Generated Data,54.9,41.1
2009-10,Generated Data,59.6,33.4
2009-10,Generated Data,50.7,44.3
2009-10,Generated Data,61.3,38.7
2009-10,Generated Data,53.5,43.5
2009-10,Generated Data,64.5,34
2009-10,Generated Data,38.1,61.9
2009-10,Generated Data,50.6,46.4
2009-10,Generated Data,49,36.5
2009-10,Generated Data,58.6,39.9
2009-10,Generated Data,44.1,55.9
2009-10,Generated Data,47.7,45.3
2009-10,Generated Data,53.6,39.4
2009-10,Generated Data,55.4,37.6
2009-10,Generated Data,48,37.5
2009-10,Generated Data,44.6,48.4
2009-10,Generated Data,35.2,64.8
2009-10,Generated Data,44.7,47.3
2009-10,Generated Data,50.6,42.4
2009-10,Generated Data,49.7,49.3
2009-10,Generated Data,54,38
2009-10,Generated Data,63.5,29.5
2009-10,Generated Data,52.7,40.3
2009-10,Generated Data,51.3,47.2
2009-10,Generated Data,53.1,39.9
2009-10,Generated Data,49.8,42.2
2009-10,Generated Data,45.5,43
2009-10,Generated Data,55.8,40.2
2009-10,Generated Data,53.6,31.9
2009-10,Generated Data,51.6,46.9
2009-10,Generated Data,41.7,58.3
2009-10,Generated Data,44.2,55.8
2009-10,Generated Data,47.8,45.2
2009-10,Generated Data,52.3,47.7
2009-10,Generated Data,65.6,32.9
2009-10,Generated Data,45.6,47.4
2009-10,Generated Data,53.7,42.3
2009-10,Generated Data,46.6,45.4
2009-10,Generated Data,41.3,50.7
2009-10,Generated Data,54.2,44.3
2009-10,Generated Data,52,45
2009-10,Generated Data,41.8,50.2
2009-10,Generated Data,60.5,32.5
2009-10,Generated Data,59.4,33.6
2009-10,Generated Data,44.9,47.1
2009-10,Generated Data,60.4,38.1
2009-10,Generated Data,47.1,49.9
2009-10,Generated Data,39.9,60.1
2009-10,Generated Data,58.6,34.4
2009-10,Generated Data,53,43
2009-10,Generated Data,47.2,45.8
2009-10,Generated Data,42.7,50.3
2009-10,Generated Data,53.8,44.7
2009-10,ABC/Post,57,40
2009-10,Generated Data,52.3,44.7
2009-10,Generated Data,49.1,49.4
2009-10,Generated Data,54.8,43.7
2009-10,Generated Data,49.8,38.7
2009-10,Generated Data,39.4,52.6
2009-10,Generated Data,45.6,50.4
2009-10,Generated Data,52.2,46.3
2009-10,Generated Data,53.3,37.7
2009-10,Generated Data,51.6,40.4
2009-10,Generated Data,49.2,45.8
2009-10,Generated Data,51.4,41.6
2009-10,Generated Data,56.5,42.5
2009-10,Generated Data,56,32.5
2009-10,Generated Data,49,44
2009-10,Generated Data,52.9,43.1
2009-10,Generated Data,54.2,40.8
2009-10,Generated Data,47.2,44.8
2009-10,Generated Data,55.3,39.7
2009-10,Generated Data,50.6,42.4
2009-10,Generated Data,54.1,40.9
2009-10,Generated Data,35.9,64.1
2009-10,Generated Data,53.1,41.9
2009-10,Generated Data,44.7,48.3
2009-10,Generated Data,42.8,57.2
2009-10,Generated Data,40.7,55.3
2009-10,Generated Data,54.7,37.3
2009-10,Generated Data,40.3,52.7
2009-10,Generated Data,49.2,46.8
2009-10,Generated Data,50.2,48.8
2009-10,Generated Data,49,48
2009-10,Generated Data,52,46.5
2009-10,Generated Data,48.2,44.8
2009-10,Generated Data,55.4,37.6
2009-10,Generated Data,58,37
2009-10,Generated Data,54.4,44.1
2009-10,Generated Data,53.3,32.2
2009-10,Generated Data,51.2,41.8
2009-10,Generated Data,48.6,49.9
2009-10,Generated Data,48.7,39.8
2009-10,Generated Data,48.5,44.5
2009-10,Generated Data,39.3,56.7
2009-10,Generated Data,40,59
2009-10,Generated Data,47.7,52.3
2009-10,Generated Data,58.4,38.6
2009-10,Generated Data,55.8,42.7
2009-10,Generated Data,56.4,42.6
